id,protein1,protein2,protein3,protein4,protein5,protein6,protein7,protein8,protein9,protein10,protein11,protein12,protein13,protein14,protein15,protein16,protein17,protein18,protein19,protein20,protein21,protein22,protein23,protein24,protein25,protein26,protein27,protein28,protein29,protein30,protein31,protein32,protein33,protein34,protein35,protein36,protein37,protein38,protein39,protein40,protein41,protein42,protein43,protein44,protein45,protein46,protein47,protein48,protein49,protein50,protein51,protein52
18,617.3570556640625,1.4283589124679565,0.41912057995796204,2.6197080612182617,2.5042388439178467,3.4129750728607178,6.595933437347412,4.822061061859131,3.6169188022613525,0.2558603286743164,50.75054931640625,0.534923791885376,0.0982631966471672,7.753543853759766,0.7167600989341736,1.4726611375808716,0.2589263319969177,0.38493606448173523,0.16285032033920288,3.2770023345947266,5.560211658477783,0.8804412484169006,0.6578804850578308,0.1660742610692978,0.11654266715049744,1.447125792503357,0.342011421918869,0.3280273377895355,0.544258177280426,0.08583123981952667,23.07730484008789,0.5668028593063354,0.37263181805610657,0.4050869047641754,0.11674465984106064,0.15673710405826569,0.5027262568473816,4.957844257354736,0.3697936534881592,0.3532423675060272,2.578583240509033,0.4401375353336334,0.19978289306163788,0.7345322966575623,0.06550151109695435,8.738954544067383,0.563026487827301,4.547326564788818,8.636213302612305,3.738279104232788,0.8417081832885742,0.05948968604207039
19,686.341064453125,1.234020471572876,0.3653884530067444,2.2961225509643555,2.1670243740081787,2.9184298515319824,5.668811798095703,4.102086067199707,10.622190475463867,0.8298956751823425,55.886390686035156,0.8291281461715698,0.09836501628160477,9.414941787719727,1.7991913557052612,2.705599069595337,0.1839798241853714,0.3222377896308899,0.08546929061412811,5.578257083892822,3.6393043994903564,0.27988407015800476,1.1648414134979248,0.06796430796384811,0.18976454436779022,0.5597213506698608,0.10280555486679077,0.09269119799137115,0.5202877521514893,0.053615424782037735,11.669398307800293,0.24828022718429565,0.08728009462356567,0.646785318851471,0.07885457575321198,0.14375844597816467,0.3818283975124359,2.419382333755493,0.10853888839483261,0.23140937089920044,1.9103871583938599,0.2500074505805969,0.0716339647769928,0.6792663335800171,0.6420552134513855,9.48969554901123,0.6868138313293457,2.401198387145996,4.5967116355896,5.336231231689453,1.2175759077072144,0.0667039081454277
20,690.33740234375,1.9871912002563477,0.5839901566505432,3.65432071685791,3.4683895111083984,4.746220111846924,9.202630996704102,6.719879150390625,7.150032043457031,0.5378880500793457,46.155609130859375,0.3021775484085083,0.08144830912351608,1.4805803298950195,0.3186720013618469,0.9527375102043152,0.1784045696258545,0.12655596435070038,0.07245910912752151,0.5105423331260681,0.5694277882575989,0.2480500489473343,1.9129583835601807,0.04729133099317551,0.12482018023729324,0.6431851387023926,0.2080814689397812,0.19898256659507751,1.0943876504898071,0.06331204622983932,12.11955451965332,0.32092416286468506,0.08318057656288147,1.016628623008728,0.09974461793899536,0.10400377959012985,0.6055325269699097,2.5195152759552,0.2784750163555145,0.2511919140815735,2.3986339569091797,0.12794946134090424,0.0724894180893898,0.6292154788970947,0.04106399789452553,6.2266130447387695,0.6638332605361938,4.797999382019043,9.11341667175293,5.0941996574401855,1.16983962059021,0.059929244220256805
21,684.460693359375,1.4120186567306519,0.40921470522880554,2.622561454772949,2.4892961978912354,3.3635241985321045,6.507287502288818,4.702674865722656,6.726713180541992,0.5488819479942322,54.429351806640625,0.6037910580635071,0.15097053349018097,2.4699034690856934,0.8224218487739563,4.925466060638428,0.313598096370697,0.26779764890670776,0.16463898122310638,2.284193277359009,2.3044660091400146,0.9524251818656921,2.1493990421295166,0.08630684018135071,0.3249228596687317,0.7692669034004211,0.22233320772647858,1.3290691375732422,1.477934718132019,0.10561981052160263,17.552736282348633,0.5587393045425415,0.2608320415019989,1.412477731704712,0.146164208650589,0.2574757933616638,3.12015962600708,3.9151320457458496,0.247893288731575,0.4455050230026245,4.635030269622803,0.50433748960495,0.19054991006851196,1.93012535572052,0.26520824432373047,28.550416946411133,1.5974196195602417,5.111179351806641,9.734801292419434,4.312957763671875,0.9960522651672363,0.06727200001478195
22,656.387939453125,1.7280871868133545,0.502933144569397,3.1583120822906494,3.0504820346832275,4.128675937652588,7.981844902038574,5.852898597717285,10.979249954223633,0.8133729100227356,42.588462829589844,0.948010265827179,0.20738524198532104,30.597036361694336,1.5594364404678345,1.8309134244918823,0.5244733095169067,1.6357877254486084,0.3842133581638336,12.871773719787598,5.332526206970215,0.6463750600814819,1.5492134094238281,0.1765853464603424,0.45672479271888733,7.248475551605225,0.28805673122406006,0.5813450813293457,2.1095752716064453,0.17270444333553314,40.0280876159668,0.6490602493286133,0.317691832780838,0.9559199810028076,0.20076382160186768,0.3781464397907257,1.310866117477417,4.846029758453369,0.26525935530662537,0.974949061870575,6.336774826049805,2.2325620651245117,0.2564765214920044,2.5434446334838867,0.19910618662834167,17.382667541503906,2.205343008041382,5.5760416984558105,10.529751777648926,4.849952697753906,1.1064361333847046,0.0884372889995575
23,688.4759521484375,1.3014923334121704,0.3752439618110657,2.378206491470337,2.266296863555908,3.0372464656829834,5.922862529754639,4.27908182144165,5.054549217224121,0.3776012063026428,61.53769302368164,0.31660884618759155,0.06667724251747131,3.124877691268921,0.29372140765190125,1.5096545219421387,0.13095320761203766,0.24232544004917145,0.06598027050495148,0.5552564263343811,1.3141371011734009,0.1812136322259903,0.5802817344665527,0.06810631603002548,0.21163681149482727,1.3226933479309082,0.21306239068508148,0.11854857951402664,0.6727433800697327,0.042908620089292526,8.535871505737305,0.2403336763381958,0.1284322589635849,0.319835901260376,0.05231520161032677,0.0785723552107811,0.2748955190181732,1.407313585281372,0.15278826653957367,0.16209949553012848,1.4045275449752808,1.0042624473571777,0.10246217250823975,1.3870060443878174,0.1913248747587204,5.160215854644775,0.45733147859573364,2.1672780513763428,4.148396015167236,4.647250652313232,1.07239830493927,0.06094923987984657
24,655.4181518554688,1.537091851234436,0.4584091603755951,2.8906960487365723,2.7647249698638916,3.731130838394165,7.166049957275391,5.158211708068848,5.37103796005249,0.4395967125892639,56.38572311401367,0.5371126532554626,0.07964000105857849,1.208541989326477,1.2254844903945923,1.0881309509277344,0.09697075933218002,0.21866506338119507,0.06383426487445831,0.15053485333919525,0.4582366645336151,0.14460556209087372,1.4563114643096924,0.10121680051088333,0.2778100371360779,8.26804256439209,0.3139689564704895,0.1205919086933136,1.5264922380447388,0.05246279761195183,10.371051788330078,0.2010476142168045,0.07160257548093796,0.45647403597831726,0.04307715594768524,0.1046639084815979,0.3132633566856384,2.0566484928131104,0.10899164527654648,0.13761000335216522,1.6528607606887817,0.8552013635635376,0.08395084738731384,0.6423231363296509,0.18416795134544373,7.364476203918457,0.486375093460083,2.886348247528076,5.534957408905029,5.654486656188965,1.2888039350509644,0.10589826107025146
25,646.931396484375,1.819313406944275,0.5239269733428955,3.3083596229553223,3.1496968269348145,4.275671482086182,8.251317977905273,6.0876054763793945,10.286039352416992,0.7426005005836487,45.49585723876953,0.6969872117042542,0.2786064147949219,2.6526553630828857,0.7168216109275818,4.791985988616943,0.7580830454826355,0.48028331995010376,0.3854617476463318,8.14517593383789,1.6963812112808228,0.6198728680610657,2.05885648727417,0.06019981950521469,0.681413471698761,0.8334618210792542,0.3870067596435547,0.3216145932674408,2.39656138420105,0.09720173478126526,13.359460830688477,0.47289347648620605,0.16906778514385223,1.1765645742416382,0.14767497777938843,0.25860121846199036,0.8954054117202759,3.3519909381866455,0.274167001247406,0.5041894316673279,4.382245063781738,1.1078003644943237,0.20766755938529968,2.6948904991149902,0.21702998876571655,30.11475372314453,1.4892055988311768,4.486804485321045,8.465983390808105,5.200164794921875,1.1855552196502686,0.0633060410618782
26,692.9170532226562,1.5186091661453247,0.45688357949256897,2.814298391342163,2.688572645187378,3.5717906951904297,6.960607051849365,5.044002532958984,6.458530426025391,0.5029518008232117,59.43838882446289,0.30348992347717285,0.06976448744535446,1.5746673345565796,0.16654008626937866,0.4917747378349304,0.10567323863506317,0.2357482612133026,0.07753439992666245,0.4428112506866455,0.6783090233802795,0.1294924020767212,1.3496484756469727,0.046046797186136246,0.1322098672389984,0.3771212697029114,0.07979915291070938,0.08990778774023056,0.5634020566940308,0.04670519754290581,9.710159301757812,0.19835245609283447,0.11139968782663345,0.8690852522850037,0.08204448968172073,0.0976274162530899,0.31255343556404114,1.873148798942566,0.20527946949005127,0.17498284578323364,1.7617840766906738,0.31463608145713806,0.08214977383613586,0.47974228858947754,0.04105862230062485,2.977696418762207,0.5419799089431763,3.0266764163970947,5.749037265777588,5.895469665527344,1.3580846786499023,0.07092368602752686
27,701.6354370117188,0.02719973400235176,0.012438621371984482,0.01611017808318138,0.012687955982983112,0.013809778727591038,0.018888087943196297,0.013823955319821835,4.68574857711792,0.4008687138557434,55.670799255371094,0.3148512542247772,0.09404680132865906,2.6023120880126953,0.29832786321640015,1.0536197423934937,0.2138136774301529,0.2162724882364273,0.08635608851909637,0.2842649817466736,0.4748513996601105,0.263210654258728,3.188995122909546,0.04588662087917328,0.3480629622936249,0.4148612320423126,0.13528896868228912,0.26366257667541504,2.0615224838256836,0.07186124473810196,11.1325044631958,0.39875078201293945,0.08843404799699783,0.9839845299720764,0.07917585968971252,0.17410559952259064,0.7216892838478088,3.62654972076416,0.21685123443603516,0.285185843706131,3.1462457180023193,0.4876640737056732,0.09741848707199097,1.3193477392196655,0.08062351495027542,4.36705207824707,0.749297559261322,3.715988874435425,7.07844877243042,4.625730037689209,1.07142972946167,0.08267933130264282
28,616.4701538085938,1.5381258726119995,0.46212926506996155,2.813047409057617,2.6832938194274902,3.6951520442962646,7.115329265594482,5.2006425857543945,5.136630058288574,0.37360280752182007,47.99085998535156,0.6091700792312622,0.09092764556407928,12.823014259338379,0.8337120413780212,0.2961632311344147,0.17460493743419647,0.4585929214954376,0.0917733758687973,0.5610160827636719,2.636949062347412,0.20343774557113647,1.3121557235717773,0.07853866368532181,0.3509597182273865,0.890099048614502,0.09184689819812775,0.16170835494995117,0.7839967012405396,0.07667075842618942,10.953904151916504,0.2594345808029175,0.1794617474079132,0.3559631407260895,0.0752004012465477,0.15953320264816284,1.6430224180221558,1.721051573753357,0.11764151602983475,0.3632373511791229,2.9476094245910645,0.9065225720405579,0.11858848482370377,1.0286730527877808,0.18436844646930695,15.06643009185791,1.2132675647735596,2.158196210861206,4.109907150268555,3.463214635848999,0.793397843837738,0.05748648941516876
29,523.8304443359375,1.3260717391967773,0.377062052488327,2.3724043369293213,2.257185697555542,3.0363051891326904,5.925680637359619,4.267294406890869,7.467477321624756,0.610900342464447,40.726932525634766,0.3244346082210541,0.1126716360449791,4.025632858276367,0.19767116010189056,0.37631210684776306,0.2391676902770996,0.7224462628364563,0.13639894127845764,0.7222830653190613,3.2760608196258545,0.2802114188671112,0.7635489702224731,0.12491043657064438,0.20282946527004242,1.3434993028640747,0.2011720985174179,0.16637969017028809,0.9134078025817871,0.10999609529972076,30.14248275756836,0.675753116607666,0.5007772445678711,0.5428759455680847,0.1700804978609085,0.10038276016712189,0.5862615704536438,1.3671373128890991,0.3376621901988983,0.34281426668167114,2.190006971359253,0.6379182934761047,0.16363640129566193,0.8403059840202332,0.06805604696273804,2.765289306640625,0.9195639491081238,1.5788239240646362,2.9992997646331787,5.549324989318848,1.2334117889404297,0.07063484936952591
